scientific,_score,_p_fish,_ratio,colorfulness,hue_entropy,saturation,sat_p90,high_chroma_frac,n_color_clusters,contrast,edge_density,aspect_ratio,body_depth,solidity,silhouette_cplx,extent
Balistoides conspicillum,0.2605153095170856,0.21959558129310608,0.733874523770692,43.1812608796182,3.0516354315899936,0.42986848248071163,0.8313725490196079,0.3530701754385965,4.0,70.23370093234062,0.1283873746867168,1.8054169996604779,0.5534246575342465,0.8779070271019376,2.03848040171084,0.6873525023735251
Balistoides conspicillum,0.24645821197012155,0.20949508249759674,0.8304505437635549,113.52000603897865,2.67317121052728,0.8908451724868354,1.0,0.8929180617853307,4.0,63.60806286959881,0.15863288900120032,2.366996001962819,0.4434782608695652,0.850773231148214,2.266851846787736,0.6624680306905371
Balistoides conspicillum,0.23257746975529303,0.117808997631073,0.8520994583593346,53.76666423005951,3.087021249381766,0.4147066248867636,0.8431372549019608,0.25969271828903234,6.0,81.32596147392785,0.19630684891982544,2.074622764310615,0.583732057416268,0.8299628746491201,2.3284882360661747,0.5392089575652992
Balistoides conspicillum,0.22369910372281906,0.2655777931213379,0.755717806299903,35.99573685758297,3.0645999275109066,0.3064101775799739,0.44313725490196076,0.036357070908641695,5.0,49.25520091004513,0.13018606153904633,1.8504087724810858,0.5558510638297872,0.873419845151116,2.4178503550086243,0.6624949099053242
Balistoides conspicillum,0.21363068074544486,0.16571076214313507,0.7812637883817417,31.910953186640675,2.17982745918432,0.3075713711362819,0.4745098039215686,0.01906877217692787,5.0,68.45145585956492,0.1446951434220862,2.241498394946671,0.5,0.8630668116695824,2.043185871036971,0.6544874323209867
Balistoides conspicillum,0.20326943064107128,0.2569197118282318,0.7137532841337988,40.521078853771165,4.000251894216823,0.22338927566452538,0.47843137254901963,0.053973699256718126,3.0,78.43797295310453,0.15005717552887365,2.6332949502585,0.48476454293628807,0.8004434840651198,2.5387180185826206,0.5599683419074001
Balistoides conspicillum,0.19614227120358235,0.15182796120643616,0.6517576683088893,47.249770854766275,3.555096283213748,0.4141129099370731,0.8670588235294061,0.30845576232451843,5.0,75.62027573338267,0.14120143650016323,1.618415513099582,0.6577540106951871,0.9006828377173921,2.1126172706420046,0.6645037172296857
Balistoides conspicillum,0.18999046531920796,0.32383671402931213,0.9133070321030116,50.0888472676633,3.6477114045438968,0.27919507867258253,0.6666666666666666,0.11961971560864681,5.0,77.65181321509851,0.1556480999479438,1.7998764108468874,0.5492957746478874,0.7239375440244189,3.79132067159837,0.534474539544962
Balistoides conspicillum,0.17938044826085187,0.3278244137763977,0.8738266217472581,59.303858284480455,3.4593970016838043,0.34085484360510643,0.6862745098039216,0.14974771230650816,6.0,79.36432826418981,0.19695544342769178,1.700996734727571,0.6720430107526881,0.7753429297205758,2.4181251082282187,0.4923010752688172
Balistoides conspicillum,0.17414313898054185,0.18651188910007477,0.9085403291881627,80.5889359403555,1.6031308037084004,0.703402863362158,0.8784313725490196,0.7735808050073893,6.0,46.9789383488824,0.13848561244892638,2.134964352853893,0.48221343873517786,0.9808327397526387,1.459953385112713,0.7361012116892374
Balistoides conspicillum,0.17112341642926368,0.08940121531486511,0.5987383954668538,45.21293186406538,3.5028107247753577,0.5536853951006477,0.984313725490196,0.5121056632459141,4.0,73.25725783786501,0.14977194982896236,2.1487981658515465,0.6407035175879398,0.8480689387377162,2.6982371157761293,0.5595132525371957
Balistoides conspicillum,0.1550935604926447,0.20573902130126953,0.9078401285547759,43.65269556116198,2.88340650859476,0.31087057773929244,0.6509803921568628,0.14061081106915835,3.0,88.08305347615111,0.1614491229747168,2.4336264129431298,0.4573643410852713,0.927627748667652,1.675348894412125,0.6803639469189331
Balistoides conspicillum,0.14304754059264924,0.38129013776779175,0.9587599289456789,67.73218318380387,3.503491816909645,0.35611883972835623,0.8117647058823529,0.24589196550158873,5.0,65.2702289017736,0.11951883794825238,2.7030281436237913,0.7220216606498195,0.7799794827493116,2.5209335450265833,0.39113718411552345
Balistoides conspicillum,0.12918968116957716,0.09824958443641663,0.5762529221387532,24.54485492155229,3.3677461176708143,0.328774326357773,0.5725490196078431,0.05700716575206834,4.0,56.6106881029321,0.0991625971236302,2.0033980043015602,0.4825174825174825,0.8910671757456621,2.692316442496527,0.6635868157607288
Balistoides conspicillum,0.12197075282572152,0.22048082947731018,0.827922113119157,49.874899754474406,4.162444796933517,0.2599615765070207,0.47843137254901963,0.06272010370530409,5.0,51.691850170048006,0.15162579669439344,1.6187959115739987,0.7311827956989247,0.7365151934977371,3.3163595464300615,0.47285638045540795
Balistoides conspicillum,0.09715168868461274,0.060387760400772095,0.8107183363764834,13.921337196276578,3.0185346922361758,0.10703164459670157,0.19215686274509805,0.0002964622175373872,6.0,60.96390168136949,0.27801567955728307,2.1270357677709377,0.4892966360856269,0.8643784251514277,2.1182758121465532,0.572782874617737
Balistoides conspicillum,0.08906113101628202,0.10364504158496857,0.5304401685995067,38.02108147887294,3.5426269801630146,0.3003315776950334,0.6352941176470588,0.11807149885208265,4.0,63.58111832756489,0.15441128238766808,1.532226004383123,0.6433566433566433,0.8726630201769544,2.487554059911504,0.6381878990574643
Balistoides conspicillum,0.0755575952141826,0.09539763629436493,0.8104674445675208,25.890144201477867,1.0022615165706592,0.5577433657426291,0.8980392156862745,0.4708118989040483,5.0,47.32176351403221,0.19950794005815253,2.314245769723769,0.4661016949152542,0.8699929725931131,1.8560968398840378,0.6676425269645608
Balistoides conspicillum,0.07095369681631972,0.014932733029127121,0.5390196893736634,83.99746366486984,1.6628157744222365,0.9246680994838549,1.0,0.9939105269504401,4.0,46.67766816873112,0.09321114192692632,2.407522959658741,0.6245059288537549,0.8429372663066057,2.1329827465078366,0.5075674188222344
Balistoides conspicillum,0.06758299103432365,0.05096136033535004,0.782304777298483,40.57974872984914,2.57096076985791,0.6601038323530065,0.9490196078431372,0.6466424621943908,6.0,37.25701062654437,0.07211378322563454,1.618622485979247,1.302325581395349,0.9765093554754408,1.269595966298772,0.6905338685861941
Balistoides conspicillum,0.06605543875513437,0.2635910212993622,0.9069748761719,25.778626474235963,3.4204581738968187,0.257139129634445,0.5333333333333333,0.07123000501298819,5.0,46.10327452295129,0.1416852754864877,1.830098848810083,0.6590909090909091,0.706746394653535,4.320766731737883,0.546760710553814
Balistoides conspicillum,0.02766050461556014,0.21780933439731598,0.7916257105684037,33.10268449181686,3.401467766738589,0.3990177366727151,0.6862745098039216,0.16429382028267822,4.0,45.69392609643892,0.06709738986897762,1.0359122788571251,1.022801302931596,0.9867772299417301,1.2250298765888763,0.7993163758584203
Balistoides conspicillum,0.010808309426795134,0.10410797595977783,0.8988621631567432,45.82507120588448,3.68190349652281,0.7836755011999456,1.0,0.7835382148583645,4.0,22.481735636935678,0.3717263495456975,1.3235526034806533,0.7850467289719626,0.5980949197860963,3.0503623862016642,0.39819759679572764
Rhinecanthus aculeatus,0.4601695868654378,0.6563010811805725,0.9426052159704569,63.31865589542276,2.958755108585649,0.5709698522597176,1.0,0.4524443929564411,5.0,77.30093260710548,0.09887627432808156,1.7722443408148483,0.8608247422680413,0.8169387705886608,2.6444055708647594,0.5228100500030866
Rhinecanthus aculeatus,0.40633961023337395,0.5787984728813171,0.926142786896338,65.44407562466255,3.2305969355888027,0.411447368008454,0.615686274509804,0.1060690868383176,4.0,27.38923150606527,0.07128578282424436,2.6031529163047207,0.3850415512465374,0.7299686894289549,4.1506459513595795,0.4878435201976923
Rhinecanthus aculeatus,0.3894121279679067,0.2551424503326416,0.7600063356615511,54.67285548857906,2.1771535859983753,0.43931931204342345,0.5372549019607843,0.03491421459685305,4.0,27.82764797007864,0.05469375055560494,1.705942679367334,0.5714285714285714,0.8780973407715508,1.9818078205178438,0.5883479501267963
Rhinecanthus aculeatus,0.3645315068916308,0.8213512301445007,0.9970226393047251,18.91410188216397,2.120048946665127,0.08443583967295469,0.16470588235294117,0.0,5.0,52.26792352161454,0.13161221909539542,2.051607813475587,0.4620938628158845,0.9716858168401211,1.4914077316233343,0.6833399142599278
Rhinecanthus aculeatus,0.36171645059300017,0.6591913104057312,0.9781714582742922,42.672099675534106,1.9515218349916874,0.22667178052522335,0.5450980392156862,0.06921757964082664,5.0,57.51990683746833,0.2257016514754986,2.0378478896340653,0.5588235294117647,0.7685478368874972,2.7140438640584255,0.4722705968352253
Rhinecanthus aculeatus,0.29262663410352485,0.37501803040504456,0.7968376890722777,36.231147376295496,3.0061075928719196,0.22867721798742582,0.42745098039215684,0.023597138704437286,5.0,46.00047091614453,0.07426828920744392,2.689569244396756,0.3785900783289817,0.8547010636997188,2.140281896690753,0.629386873143063
Rhinecanthus aculeatus,0.28744243234207917,0.37626972794532776,0.7602989962561493,57.596516821023954,3.1329115811662285,0.39030722703447,0.6549019607843137,0.11764705882352941,4.0,25.575795440808683,0.0495956105034382,2.32718815847272,0.43213296398891965,0.7791423642487473,2.7965456140353635,0.5052471766460687
Rhinecanthus aculeatus,0.2724642065681331,0.5019608736038208,0.9277085280730413,28.3358710059106,1.7587340930986848,0.19411687902736496,0.3843137254901961,0.011163337250293772,5.0,41.29804581185982,0.09128149889019455,1.910195759120015,0.6053215077605322,0.7704630629486121,2.7877433936731655,0.4925724681822243
Rhinecanthus aculeatus,0.25791419003203797,0.44162529706954956,0.8977658009601207,26.911452062726916,3.156723960114588,0.1847347221113683,0.43137254901960786,0.01655359565807327,5.0,28.331239088297405,0.04379918588873813,3.567364739204587,0.4068181818181818,0.856444622414849,2.758827277229663,0.46164931437277806
Rhinecanthus aculeatus,0.23742523048065486,0.27768197655677795,0.5986533034276846,54.850814492236125,3.0221135852846137,0.41646755541490305,0.8196078431372549,0.19600425913472316,5.0,47.388170031672,0.07778524994395876,2.049126897887802,0.47023809523809523,0.9798552573203194,1.503323670451586,0.6656400693188668
Rhinecanthus aculeatus,0.20261983388716837,0.23777374625205994,0.5773771566085424,58.64872151918523,4.071043095892248,0.38712753061327215,0.7725490196078432,0.18719750852236858,5.0,62.81418936355957,0.0763015024620176,2.43414286567283,0.4084967320261438,0.8647510710592407,3.073321092340983,0.6121307189542484
Rhinecanthus aculeatus,0.18683853618569132,0.14962725341320038,0.5476334949967185,61.009873101950696,3.364910180343771,0.29649283630781276,0.7294117647058823,0.16982424104085825,5.0,63.820641435612885,0.069577306966031,2.9260014868657587,0.3696581196581197,0.8245711258709914,2.4713756956143773,0.6248394348105331
Rhinecanthus aculeatus,0.18018021346889487,0.42356353998184204,0.95103273296625,81.18337202867953,2.837708725658381,0.5205320831132666,0.9764705882352941,0.4232298798737239,6.0,63.65399541187232,0.23549669960231231,2.03314173570304,0.6013513513513513,0.6782493553557739,4.979682052933754,0.461784467051321
Rhinecanthus aculeatus,0.17577979335772265,0.4538121223449707,0.9352894384962793,43.77244913579947,2.611145805563703,0.21909607934719896,0.4235294117647059,0.04306398879028491,5.0,61.39886874087336,0.12671648762260626,1.9455308555422786,0.6339622641509434,0.7119911617234639,4.414720553663666,0.4704627133872417
Rhinecanthus aculeatus,0.1738175250725525,0.4061987102031708,0.9111092724739256,21.409815611621795,3.5560120269453415,0.23813007732211022,0.34509803921568627,0.022410565723793678,6.0,38.96019820255919,0.11361272878535773,1.7853697627886442,0.6412556053811659,0.8213742448607066,2.327807881473945,0.5926495029634044
Rhinecanthus aculeatus,0.16714261279312537,0.2607133984565735,0.7607183417425988,37.74152274035715,3.4670615884885745,0.23442070615880367,0.39215686274509803,0.03150242326332795,4.0,31.130911875381425,0.04430410730895384,2.7756639612118144,0.42748091603053434,0.8577604061560684,2.3695784763873506,0.6115882103477523
Rhinecanthus aculeatus,0.16610157763806063,0.4548085927963257,0.8692789514935795,64.22501574642122,3.8183622262164008,0.4443133897713941,0.7725490196078432,0.3108532293351089,4.0,64.28415434460653,0.1060116046799201,1.8258640136668398,0.5340136054421769,0.6707177627495181,4.855606231318644,0.4447766367693574
Rhinecanthus aculeatus,0.15764423733340988,0.23663944005966187,0.9437306767133539,47.14592668451876,3.1807086364737036,0.40072206950604505,0.5607843137254902,0.062463582333061415,4.0,36.96056392402903,0.14380608320708543,2.8154667924973458,0.5057471264367817,0.9058422538211642,1.9405964828618079,0.5554140543364682
Rhinecanthus aculeatus,0.14472048352807307,0.2910255491733551,0.9240804893785627,14.679905611663777,1.9981336486055314,0.0949655344290087,0.19607843137254902,0.0021615039196285868,5.0,49.701028637440515,0.3139356115381688,1.7962126261786353,1.15527950310559,0.8748307012583992,1.9947797299246393,0.5554164162158552
Rhinecanthus aculeatus,0.12545663107925503,0.22933605313301086,0.9100987163588472,20.136290840096336,2.2407263254729255,0.15250569711452655,0.30196078431372547,0.0026827632461435278,4.0,34.91592516061871,0.03273609913448948,1.565305844707788,1.445054945054945,0.8936179425008659,1.7750226290634252,0.6467743283332636
Rhinecanthus aculeatus,0.11729278583365586,0.1298922896385193,0.8800795263027795,27.384516735960705,3.6155980894630053,0.17362025772610348,0.4392156862745098,0.04934219913815245,5.0,66.59111919556872,0.12379783681972546,1.9391285105828482,0.509375,0.9527583933183142,1.572448770814259,0.6648485429447852
Rhinecanthus aculeatus,0.11327086604344104,0.09289798885583878,0.517171002179686,29.135731219937483,3.4850260964449373,0.2237075390287911,0.40784313725490196,0.028241939279830548,6.0,66.20875273705641,0.08812157482432842,1.9564035102537247,0.583916083916084,0.9373402955227197,1.6633995229724774,0.6182634730538922
Rhinecanthus aculeatus,0.0998834016549431,0.08601875603199005,0.5362306373819923,44.362354952323,2.6332954597499976,0.4722977934601247,0.6980392156862745,0.21713703187037237,6.0,56.79086795288082,0.1023178452623672,2.4372024049655776,0.5855513307984791,0.7633302736982643,2.808385238285109,0.4517184336575972
Rhinecanthus aculeatus,0.08754088121121051,0.2957097291946411,0.6755784458129674,28.29403347083013,3.299365789893493,0.12550577890256942,0.24705882352941178,0.0046809661514136515,5.0,51.66198481631322,0.08288430732103107,1.6762524814235122,0.6181818181818182,0.744326141776408,3.565832323439091,0.4217371323529412
Rhinecanthus aculeatus,0.07659246486344007,0.04423082619905472,0.6248515500930054,38.3047518173088,2.192610192517126,0.5007038301829317,0.7176470588235294,0.25739983646770237,6.0,49.03790457758552,0.11332788225674571,2.5457402466459635,0.4279475982532751,0.8690057631664794,2.0728887068764674,0.534154709918902
Ostracion cubicus,0.5841480411044858,0.6657331585884094,0.9923271912270341,95.9955672250318,3.890374198730235,0.6082436684366509,0.984313725490196,0.44766003995053744,5.0,55.829620071789186,0.30169789784076856,3.1457375196796615,0.34545454545454546,0.7638971906754334,2.6205376664962725,0.6210376794258373
Ostracion cubicus,0.5531604730404267,0.4793238937854767,0.974764933351508,111.27023331263717,0.6627680060374173,0.8014253438864307,1.0,0.7522100689241834,4.0,39.991533537407136,0.08042403356308062,1.8860443507534501,0.8042553191489362,0.9057472844768322,1.81931550222584,0.5932680400765508
Ostracion cubicus,0.40948439932796804,0.33889737725257874,0.9185116393460465,83.04115251257588,2.7607675181012894,0.5783803198592186,0.9686274509803922,0.5156858579420721,5.0,42.85877606006723,0.33194060854991386,2.8929993921780124,0.4682926829268293,0.7674637528153153,3.0659884756494433,0.5540713922764228
Ostracion cubicus,0.35984114041534976,0.3645372688770294,0.9746959814547653,62.363635163731075,2.2728189077085745,0.7860144415547972,1.0,0.8434588667146806,6.0,37.19191874234474,0.1381873940013475,1.1139889125335076,0.9817518248175182,0.8497466292190983,2.2100767023801104,0.5767373076818713
Ostracion cubicus,0.34387412089954544,0.4218015670776367,0.9690019583084106,34.01805340898912,1.9619829148926855,0.21716583346007554,0.40784313725490196,0.007353681877707263,4.0,30.070747334687887,0.1785702293408549,2.033282630920429,0.7126865671641791,0.786016551945791,2.6603198906369947,0.5733277330624366
Ostracion cubicus,0.3364824365832824,0.25789400935173035,0.9125542118579868,84.41199106966363,0.9796334149918793,0.8893175340431178,1.0,0.8927563041573362,4.0,32.65492391326544,0.0686885405510661,2.0340995483309805,0.6506550218340611,0.8836229479566888,1.85361484031464,0.5931391225345095
Ostracion cubicus,0.33631320379765867,0.3738454282283783,0.9696828662970498,82.49140849316039,1.6125821586090778,0.6247061820996552,0.8274509803921568,0.7040600692414909,4.0,33.682694433873735,0.17310372735038893,1.958203929741618,0.5171102661596958,0.7946837097828455,2.3746029346005573,0.6118318049653322
Ostracion cubicus,0.31615599183604953,0.14818380773067474,0.7999109320961517,117.90880207498827,1.4101599596793508,0.8916917348217427,1.0,0.8708924131442779,3.0,47.224275246961525,0.07734695248975203,1.5584258099526584,0.6456043956043956,0.9050286187794436,2.0495877691135367,0.6894786064998831
Ostracion cubicus,0.2815805961817631,0.5124289393424988,0.985372626854268,42.24921317896997,2.473779182324518,0.5767818537514604,0.7490196078431373,0.5338546217019046,5.0,30.45694932823312,0.16887995806395248,2.7494636094210962,0.6264775413711584,0.7738852414170428,2.6442853363743146,0.40379142691467057
Ostracion cubicus,0.27119980510046765,0.29403960704803467,0.9405061921291027,73.38660544463625,3.9676799960802276,0.4129512848204232,0.7725490196078432,0.17800527539108407,6.0,29.70412739905767,0.15011360371888954,1.993506788553342,0.5364431486880467,0.8143733189887036,2.1304300152453224,0.5996957789326911
Ostracion cubicus,0.26549293489400855,0.32097968459129333,0.9757608937959257,22.528243166846703,2.167106594199237,0.3086379120795118,0.4980392156862745,0.013467854358150415,4.0,27.56126333935008,0.10715213949861778,1.5217346040873994,0.6011904761904762,0.8478740859278465,2.1230782959715055,0.6167049740688355
Ostracion cubicus,0.25102478927370475,0.3509841561317444,0.8632090478438732,80.64561723447204,2.2775098775464224,0.6793508773317096,0.9333333333333333,0.6944145718510553,5.0,40.98113376612462,0.10196262938567012,1.3965815436018105,1.028301886792453,0.9205023538059713,1.5518719176470601,0.6367491777739311
Ostracion cubicus,0.23288908396523655,0.13787785172462463,0.886056036776987,110.06471218065005,1.3592384599073064,0.920089398032867,1.0,0.9201942678978294,2.0,42.065237447009636,0.0939561098453052,1.8116543871579742,0.5244444444444445,0.8864778684537643,1.8341400916373751,0.6177966101694915
Ostracion cubicus,0.22920961164124037,0.32623809576034546,0.9652706449124847,111.81249239935134,2.9414197981231722,0.6713834683261928,0.9529411764705882,0.6553694843168527,5.0,37.12300554532203,0.11988304093567251,2.4876415819068787,0.7682539682539683,0.7380875242984598,3.4343152286313323,0.3885150203332022
Ostracion cubicus,0.21814706397735162,0.28029245138168335,0.9657324912593833,28.55145748020651,2.696640454048567,0.46878080343376405,0.6941176470588235,0.2602345383473228,5.0,39.00448443657398,0.08833065664676829,1.0664109094377685,0.9128630705394191,0.9246866068649368,1.4056203603527815,0.6163240286684271
Ostracion cubicus,0.21043854971554016,0.3112485408782959,0.9106785366200358,93.86933049290587,0.7389391393589455,0.9128155947465652,1.0,0.9310966191865454,3.0,24.01847282925221,0.08366226188433155,1.863541172881879,0.5373134328358209,0.6897203671515263,4.244312369979984,0.5209600147411093
Ostracion cubicus,0.20790455200665584,0.35080206394195557,0.9469725008737122,100.42182243757627,1.969586557451461,0.7524568792619335,0.9058823529411765,0.8457430806257521,5.0,45.47959472375472,0.13575511432009627,2.369670229173323,0.46987951807228917,0.7064617058903551,3.1783208322596193,0.4456458311879999
Ostracion cubicus,0.19152031960951363,0.2995588779449463,0.9192952128466815,89.8734901896431,3.4927705203075403,0.6029402733999613,0.9764705882352941,0.48327668900676557,5.0,23.145620475742422,0.09856112822793253,2.694413198008723,0.6916167664670658,0.7352177777777777,3.0614786295577967,0.4020141535111595
Ostracion cubicus,0.17929174144743362,0.07547100633382797,0.5532466588547463,117.25608793452079,1.1094121502404768,0.9394170880765019,1.0,0.9643033060006374,3.0,49.549638002769825,0.0808680786949845,1.151376223702522,1.072072072072072,0.9218644021812854,1.7261731999360344,0.6431031872208343
Ostracion cubicus,0.17684089548778004,0.1840980052947998,0.8733285705733085,98.50723041474905,1.5408766709867212,0.7467882656938745,0.9215686274509803,0.8292694385717642,6.0,48.72315516435389,0.11740662438336857,1.3529695726728808,0.7448979591836735,0.9714371478710631,1.2483999913788675,0.7350957506290188
Ostracion cubicus,0.1726226750703656,0.20685771107673645,0.9526194001722296,58.34510424824708,1.73606440641832,0.6284972467943614,0.9803921568627451,0.5855689556157191,4.0,33.88618205640525,0.10316678972844368,2.8800940064234757,0.3988439306358382,0.779935854647282,2.961174182768684,0.5016545195610287
Ostracion cubicus,0.1608644075758486,0.20152118802070618,0.9528595766363317,109.76979568107262,1.5537904306164694,0.9113629607298822,1.0,0.9104206705103566,4.0,56.06979782076593,0.127268844757634,1.035564116984423,0.9289940828402367,0.9760234226630091,1.2416375110176694,0.6973014736366034
Ostracion cubicus,0.14716711563839677,0.35085225105285645,0.9678345899452923,71.36265101609604,3.2351231442864146,0.5765553595655561,0.8627450980392157,0.48670589345835563,5.0,24.78506268153801,0.12469714609357792,2.619983592226599,0.7921686746987951,0.721440902290252,2.810433890688415,0.3589605570571258
Ostracion cubicus,0.13899198848630084,0.20768684148788452,0.9491572590761238,22.298286374335888,3.650192452212961,0.1807617659967828,0.32941176470588235,0.01572429059404996,6.0,39.45237489970101,0.1253935843367746,1.950254196157586,0.746875,0.969026424942909,1.4440885300447537,0.6796678870292887
Ostracion cubicus,0.13802486239825945,0.40879225730895996,0.9688369381440544,72.62563486154906,2.7054300600733403,0.6257996717068638,0.9803921568627451,0.5304887051528127,6.0,28.427023104177724,0.19311974014469216,2.6356592387797897,0.4319526627218935,0.7845152040145768,2.5558272456672295,0.5322201507659885
Oxycirrhites typus,0.0812132310864857,0.40134862065315247,0.9232417276068737,77.33440600623285,1.47268262064171,0.5730464121462856,0.8313725490196079,0.466655286218277,5.0,38.46726492718594,0.22203254808239445,2.3073750958842596,0.47333333333333333,0.6998551404729357,4.195080747930067,0.4026056338028169
Oxycirrhites typus,0.06851683513134425,0.024805642664432526,0.5481892808201317,69.51378491651647,2.0756691357387087,0.7554349112798621,0.9529411764705882,0.8089916506101478,6.0,33.997265791227946,0.12019910083493898,1.7171024343267034,0.6307339449541285,0.7929051041439058,3.9036048502503444,0.5599040867389491
Oxycirrhites typus,0.05447104548457525,0.12626411020755768,0.9104996032994943,71.38974869393876,1.8153318398580989,0.6022837718272057,0.8666666666666667,0.5121382526402414,5.0,27.08771032076016,0.172678644904677,2.2743216333360308,0.49032258064516127,0.9231367970422261,1.7614344712085663,0.6040747028862479
Oxycirrhites typus,0.0430137800703287,0.032138146460056305,0.6628932245673678,89.27333652435628,3.7305737156073557,0.49220049715586567,0.8980392156862745,0.2911086496828114,6.0,34.387009041326756,0.19217601450005034,3.8293012882231783,0.2926829268292683,0.803348057631177,3.1581999352384074,0.48829418849744055
Oxycirrhites typus,0.038219050093006274,0.19476333260536194,0.8763960653937112,84.16578013649848,2.0845851869139134,0.6166613816392666,1.0,0.4963063530727149,6.0,47.58244419978429,0.23395759294014296,1.5850927664065868,0.7010309278350515,0.632552214029263,3.747586603429817,0.41401354356175457
Oxycirrhites typus,0.03685099973044805,0.12030966579914093,0.9109362757379265,33.75766404406262,1.7444693163822227,0.551498821151903,0.9490196078431372,0.3337824183226676,5.0,48.42464155806713,0.31357359380262717,2.2053117900593024,0.7523809523809524,0.6798986486486487,3.3774706678501887,0.339662447257384
Oxycirrhites typus,0.03659829107305749,0.06174485757946968,0.6556631737865704,110.61965094083173,2.7465859219436926,0.5266166204199433,0.8941176470588236,0.4179389312977099,6.0,38.261605867957726,0.20072421217459385,3.424547278483229,0.3342391304347826,0.7078689571945765,4.612558744324431,0.44060401201838106
Oxycirrhites typus,0.0323415518646055,0.07968170195817947,0.7733400494190389,45.76962685384169,3.324572835323233,0.33089388214950993,0.7764705882352941,0.19554226931023871,6.0,69.04609647060627,0.24623027212379656,2.0696294949544947,0.6428571428571429,0.7027894308434036,3.709168589035351,0.445406746031746
Oxycirrhites typus,0.032056498769733655,0.28299570083618164,0.8246764664921468,74.97932877507846,1.3532503069827877,0.5904153906681979,0.8470588235294118,0.46983459869848154,5.0,27.28110798533105,0.3270065075921909,1.9104292187287606,1.0362694300518134,0.6341596712137111,3.902549245977055,0.37576424870466324
Oxycirrhites typus,0.029888122797919688,0.23607222735881805,0.8747826541650955,93.14884846277795,2.876108033216394,0.5096027387783567,0.9882352941176471,0.40636025555449606,6.0,48.306946816446505,0.27290931629636694,4.884946893686187,0.824773413897281,0.8262178599385801,3.6179116626682783,0.2277646824474619
Oxycirrhites typus,0.029191436052570383,0.04956979677081108,0.672390487080252,90.30115351453247,3.16099771621178,0.44307428838319624,0.9725490196078431,0.2958976621085134,6.0,42.86886108618154,0.2919276576973974,2.072591769912004,0.6157635467980296,0.6905597693223845,3.5615214683621508,0.43414778325123154
Oxycirrhites typus,0.0249140909422319,0.08411138504743576,0.8511543911137454,105.28916860023612,2.34314648020313,0.39730056194527597,0.9137254901960784,0.3139540990494197,4.0,40.23319966825376,0.2066593141116538,1.5492887963004633,0.7406015037593985,0.6055574547052791,4.170323510499661,0.3549482844166253
Oxycirrhites typus,0.02443085307433627,0.33463403582572937,0.9438771789339216,102.05316964916047,3.2347980301587818,0.4946928682977616,0.8156862745098039,0.35735619469026547,6.0,40.277395873134935,0.16061946902654867,2.2109635173906077,0.49557522123893805,0.5707593969064619,5.901046909441128,0.3080840005618767
Oxycirrhites typus,0.02137959640572319,0.08968760073184967,0.779231034681863,69.45870784333485,1.8412743616560696,0.5512925046514168,0.9372549019607843,0.4453327452169598,6.0,27.400192687151364,0.25500358383415117,2.983983000583661,0.3434065934065934,0.6122672128017772,5.53749530520266,0.38765934065934066
Oxycirrhites typus,0.020624501953055867,0.057647086679935455,0.6778367855601498,72.58898832392717,1.1920260634254067,0.5557084969910294,0.8313725490196079,0.40350703388151377,4.0,28.065709214886578,0.3313849811769368,2.6236855281897635,0.8076923076923077,0.8005934235662318,2.623141413915942,0.3681131793376691
Oxycirrhites typus,0.018069487779033534,0.04433364421129227,0.7030003472182416,66.8802506207126,2.9303047783517018,0.46566747879548337,0.7686274509803922,0.35254858339331285,6.0,39.90741102488838,0.2433422757312046,2.1348088121396405,0.49230769230769234,0.7324082033648532,3.139684838067691,0.4480168269230769
Oxycirrhites typus,0.01511672224627821,0.026776820421218872,0.7233090485188326,90.71527404976081,1.6559100804233073,0.5738343583910129,0.996078431372549,0.388287993007757,5.0,36.643586003816516,0.23325685567573473,3.071424464433776,0.372,0.6853571704976396,3.774402630124259,0.38088172043010754
Oxycirrhites typus,0.014928137300767698,0.12258978933095932,0.6906071459793025,79.47906662844059,2.1580531511978593,0.355208835762469,0.8431372549019608,0.2138443256090315,5.0,35.561218178488815,0.2197860962566845,3.3461449163865584,1.013215859030837,0.778855228388071,3.8066278491476138,0.31613675541084085
Oxycirrhites typus,0.011639079445381836,0.18312357366085052,0.8774414546265664,86.7694689912572,2.253974531044902,0.5354347126426162,0.9921568627450981,0.4248016963794864,5.0,36.85893905037645,0.3118668027958847,3.344537996330407,1.0574162679425838,0.7197511483225769,4.2664223305125235,0.2680075342614042
Oxycirrhites typus,0.01150366816503065,0.09065650403499603,0.8191204576328427,80.92986550520115,2.2836562919378003,0.48572818440353244,0.8980392156862745,0.4057994062765055,6.0,46.286682340636425,0.25079516539440205,3.586558270406887,0.6717325227963525,0.6397613830046263,4.943680879351966,0.2529604313083662
Oxycirrhites typus,0.007829482597851293,0.15342304110527039,0.7306496840426869,39.332521232775676,3.8575697977223222,0.40052915930320626,0.8901960784313725,0.23339055793991417,5.0,36.6012050668423,0.22017167381974248,1.4778267376258445,1.05,0.5597690038912435,4.159230600907306,0.33193709582598474
Oxycirrhites typus,0.007232449035083717,0.3789849877357483,0.9722375615484572,84.79047768107037,1.9525305266270367,0.6542562381529475,0.9725490196078431,0.5730586370839936,5.0,29.716843067574462,0.17892234548335975,2.2919758436384203,0.7877094972067039,0.5405295683161171,6.978980821339512,0.23739054637663934
