scientific,colorfulness,hue_entropy,saturation,sat_p90,high_chroma_frac,n_color_clusters,contrast,edge_density,aspect_ratio,body_depth,solidity,silhouette_cplx,extent
Pterapogon kauderni,30.410702461293543,2.6257498988395938,0.417524884198795,0.7450980392156863,0.28052101835405563,5.0,35.964044625987974,0.29302545885139136,1.8164229009183475,0.6144927536231884,0.8508149705549148,2.8569732022614107,0.5698796828001094
Pterapogon kauderni,28.999228449374442,3.638438415185979,0.28459451520442547,0.5058823529411764,0.04922303898762445,6.0,51.244200689198514,0.21164045780217736,1.9953339571953905,1.3756906077348066,0.5857797261353561,4.488242122012193,0.263873172246999
Pterapogon kauderni,49.10186604110537,3.9230923632782053,0.46181059657905715,0.9098039215686274,0.3066764490095378,6.0,57.65675083639655,0.23492296404988994,1.2387197100370053,0.8129251700680272,0.4001777069673387,12.667049983577677,0.2788190590043549
Pterapogon kauderni,29.71128908916482,4.019238928426075,0.32052573961109804,0.6588235294117647,0.12406504849683926,5.0,59.90359150195822,0.19775129083626888,1.6471345430457096,0.6633986928104575,0.4446789467286931,7.967249652730346,0.3239238224025242
Pterapogon kauderni,39.78142268964852,4.446557588114124,0.4035430215584925,0.6509803921568628,0.1484862724038397,5.0,54.914327173016915,0.23823588642008459,1.923591864109742,0.5435540069686411,0.4999038848015658,10.426342381930422,0.31946305726793534
Pterapogon kauderni,47.64029865275625,4.171350817351105,0.5331457780150513,0.9803921568627451,0.40279436350609027,5.0,61.43196661176456,0.24540243611177454,1.9516272967042168,0.5333333333333333,0.7657142857142857,2.9951723185127883,0.5042091836734693
Pterapogon kauderni,38.012056649612354,4.392600795574052,0.27762624545351505,0.5803921568627451,0.08922753547031004,6.0,62.43420296492492,0.23941145559642668,1.683565403171906,0.75,0.4301857277937966,8.601069699480895,0.2803977964450937
Pterapogon kauderni,31.966274439984574,4.087036499165778,0.2672273242823924,0.49019607843137253,0.04868768943057974,5.0,51.18465122520918,0.22680079963887276,1.7064066206409845,0.7253521126760564,0.4213223699031313,8.525985957379495,0.2557431970463558
Pterapogon kauderni,41.469664545212055,2.4110513198236796,0.8017273527471607,1.0,0.8436621185293198,6.0,34.373538402596125,0.2134152692427872,1.2322844018128754,0.9007633587786259,0.5578374056863039,6.654402038995142,0.3611075171432268
Pterapogon kauderni,50.623927112546596,4.133322245531281,0.39723049266220967,0.7254901960784313,0.2207601444396842,6.0,74.07125907755248,0.2091315257971724,1.7519372173252463,1.3542857142857143,0.639932324920945,6.936430640634853,0.38302591922845086
Pterapogon kauderni,36.38414564563839,3.358308789936265,0.35080554514799556,0.5647058823529412,0.07394749106726736,6.0,49.75417389941265,0.3043343172285226,1.490532507437423,0.9581151832460733,0.540749253045277,11.83541780380846,0.3365662461019083
Pterapogon kauderni,64.90777501500051,1.9190270028914307,0.8835936737879231,0.9803921568627451,0.9620646766169154,6.0,25.869114488319802,0.17708333333333334,1.6418555296435118,1.3416666666666666,0.8731025898136302,1.872138100983357,0.6534937888198757
Pterapogon kauderni,46.74442914045719,2.1288868845536,0.4578626570512981,0.6666666666666666,0.23409302719647548,6.0,61.597894252302225,0.26086588155553675,1.081136487737042,0.9658536585365853,0.3665142572117383,27.29875118687163,0.27154471544715447
Pterapogon kauderni,54.64690395562617,3.199268324315829,0.42842382602304646,0.7764705882352941,0.26639892904953144,6.0,70.71973792937841,0.20147255689424365,1.7020768884275392,1.175,0.6354608376877411,4.521596668918007,0.3861037234042553
Pterapogon kauderni,24.308206251079646,3.31898407676506,0.17004087277899016,0.3803921568627451,0.0013308933621693562,5.0,53.390934261583396,0.2686740974879388,2.258857465480498,0.6759259259259259,0.5650046120733833,9.011491159677412,0.34961631151699646
Pterapogon kauderni,22.14153366834227,3.782797509132038,0.2251766535760033,0.43529411764705883,0.01875448671931084,5.0,58.1442818461615,0.22577171572146446,1.8945865879533879,1.7943262411347518,0.5519861473651565,8.892978625005354,0.2993580579149497
Pterapogon kauderni,31.554627731255536,3.478452052169611,0.2254827344571184,0.42745098039215684,0.01712442091330245,4.0,43.09006392086988,0.23775645268034415,4.496954484571237,3.6226415094339623,0.6273253773253773,4.790248611038494,0.3512676886792453
Pterapogon kauderni,38.6207365098217,3.347449621832676,0.35782013395541035,0.6509803921568628,0.13257521232186556,6.0,76.38352285009793,0.1946163811717288,1.9678446773556169,1.5406976744186047,0.4984936140324936,5.433081847722502,0.2958534444931988
Pterapogon kauderni,29.794751560646397,3.9669821489375727,0.28485212612360855,0.5372549019607843,0.04524940617577197,6.0,83.7012316411196,0.24548693586698336,1.4861015661185395,0.9269662921348315,0.4175832892649392,11.435413328539669,0.26886278515491996
Balistoides conspicillum,55.57167419667514,3.9047876406494133,0.38832000055205823,0.9098039215686274,0.18250872510778074,2.0,54.839228990815116,0.11627122620758425,1.6040063419505348,1.4630350194552528,0.9362596633890664,1.5256201303265413,0.7005960758340922
Balistoides conspicillum,40.18930235974445,2.9535199911636236,0.4313546635744062,0.7490196078431373,0.303273590772884,5.0,63.638343339745084,0.1360321139820207,1.7520040842663225,0.6104651162790697,0.9572846266498085,1.5461538122570038,0.7284122369878184
Balistoides conspicillum,67.69486588878917,3.0397747768041543,0.5679836113549898,0.9803921568627451,0.537687736864268,4.0,67.19575805711678,0.10415009591540729,1.3117766903709098,1.2629107981220657,0.9822330321982858,1.2060037978268958,0.7400561984048031
Balistoides conspicillum,32.07081357609459,2.767991935542693,0.3314660858332273,0.47843137254901963,0.01606155325799471,3.0,60.325628747212335,0.14202933397451312,1.7383722464121163,0.6392961876832844,0.8344926184295912,2.074129298012314,0.5535594177943985
Balistoides conspicillum,45.57336972270138,3.5276303587422713,0.39183450794712726,0.8,0.27596221902228296,5.0,73.66704521380339,0.1602762795011349,1.633490325747406,0.6655518394648829,0.919705712309977,1.858755902966745,0.681753247844574
Balistoides conspicillum,24.414841440760597,3.3494649894393307,0.3343784868277253,0.5686274509803921,0.05437375261646303,4.0,55.017447579246515,0.11325025556150514,2.0959788285553245,0.5014492753623189,0.9286473634274871,2.3066158541827995,0.6805646309793081
Balistoides conspicillum,40.57975847713283,2.572177349379091,0.6624832725330558,0.9490196078431372,0.6499396924314002,5.0,36.51736037348639,0.08345059805005528,1.5613480809177158,1.2651162790697674,0.9666703413809576,1.399487786857212,0.6747435020519836
Balistoides conspicillum,52.98858438095138,2.8949764996535423,0.4460940011250402,0.8941176470588236,0.3005891393442623,6.0,79.33606383348095,0.20796618852459017,1.9104022608365312,0.5868263473053892,0.8472787957971476,2.3456601606670784,0.5894155566418184
Balistoides conspicillum,35.494668842640124,2.978355889334152,0.31980116423975513,0.4666666666666667,0.042867991724932566,4.0,48.19487138106081,0.1415665016890565,2.109823622077956,0.4924924924924925,0.9739834885308398,1.564089739976226,0.6923661466344393
Balistoides conspicillum,42.32989788109929,3.423925470746066,0.49421499649906425,0.8862745098039215,0.4368511881056684,4.0,72.53753365663628,0.17013142174432497,2.151318487775347,0.640625,0.8539690178284981,2.064344982712319,0.5680716463414635
Balistoides conspicillum,44.4958014049211,1.9393520016351657,0.4576703225320463,0.9333333333333333,0.39365364466397246,6.0,76.64734181211452,0.21346604799680685,2.007091941570853,0.534375,0.9172933183617453,1.9666466932173128,0.7389894005847953
Balistoides conspicillum,82.85521554192647,1.4009507041877611,0.6816270422089481,0.984313725490196,0.5948498094597624,6.0,57.29733803959379,0.14649181797803182,1.626973813796851,1.6206896551724137,0.9403448459652489,2.0121395114506875,0.7191142903725443
Balistoides conspicillum,66.26341525846698,2.6311118164126586,0.7015800842904303,0.9921568627450981,0.651838094395802,5.0,70.09763991102794,0.14085669644173227,2.0472036914997074,0.5333333333333333,0.8957979598112223,2.4738784684433655,0.6330593348450492
Balistoides conspicillum,41.93348549365081,2.9650625491866522,0.41087190659407047,0.7843137254901961,0.32790496888862425,4.0,68.24889976917208,0.14588109202417457,1.766441395170862,0.5578231292517006,0.8798439324769084,2.5653460195962374,0.6875103700016592
Balistoides conspicillum,49.14161152309266,3.415176113640467,0.29812269486407783,0.6549019607843137,0.11508776297771692,4.0,72.31012450769018,0.143657413170671,2.1068643281778066,0.5050505050505051,0.8997106629223045,2.3665957353889104,0.711952861952862
Balistoides conspicillum,58.155669473027345,3.932300958484342,0.27459920348912426,0.5647058823529412,0.0922184260131951,5.0,54.48932427037798,0.1594015080113101,1.6558516079800865,0.735973597359736,0.7836426373216451,2.6581620100361505,0.4974470541224526
Balistoides conspicillum,28.27600179819784,3.6539275805247935,0.3737389993441211,0.596078431372549,0.0927608587119321,5.0,49.48683452161942,0.0981860542519554,2.548859121238858,0.6292517006802721,0.9145675967319253,2.064390980208588,0.5453943739658026
Balistoides conspicillum,60.88847775317579,3.5828086657552634,0.43122434769069756,0.8941176470588236,0.2956032644658481,6.0,51.231108154199084,0.11815307697963386,1.7837401956923213,1.5266272189349113,0.9135662201119213,1.7901143872935772,0.617781294436035
Balistoides conspicillum,40.263818121940666,3.348049381658128,0.30235289720119346,0.6078431372549019,0.10372668485777296,5.0,61.76379299983252,0.16476656823533808,1.8437549174230556,0.5736434108527132,0.9471987390743659,1.5770622102063359,0.6924890006285355
Balistoides conspicillum,29.593581321156933,1.7769558442999558,0.16960316555427893,0.38823529411764707,0.03377068734158342,6.0,57.107290484551065,0.2658416579692858,1.8874452263361072,0.5510835913312694,0.8363196717971011,2.2819406212595883,0.5353949977388945
Balistoides conspicillum,42.86857315250904,3.511229413350884,0.336601752316515,0.8196078431372549,0.20287552024214908,6.0,45.546967144224645,0.10018917896329928,1.6409126273887245,0.8130081300813008,0.7780683924194416,2.850599961887458,0.5290548780487805
Balistoides conspicillum,14.07903592071,2.781526951833559,0.10314137455241126,0.17647058823529413,0.0,6.0,59.95904843684267,0.2504437089269439,2.1298570784231665,0.48863636363636365,0.8856502242152466,2.0062581031837152,0.6031242659149636
Balistoides conspicillum,31.11557726147512,2.109787987080558,0.3088962811765734,0.4666666666666667,0.016650642426361332,5.0,67.90579471838667,0.16169915217201294,2.3123604623939147,0.49812734082397003,0.8368437656577653,2.1843315366651885,0.6349441018276027
Balistoides conspicillum,51.45325277521077,3.3812385752489273,0.61708118767507,0.9882352941176471,0.5696457142857143,4.0,61.63542428616445,0.1663542857142857,1.9675553307053493,0.5040322580645161,0.9041953523605819,2.2332519960221537,0.6545645161290322
Balistoides conspicillum,66.04945697371922,2.3521673674658263,0.6550149918718766,0.8745098039215686,0.7468986693961105,5.0,72.5213770594207,0.16962128966223133,2.528967159452888,0.47619047619047616,0.8495261974115998,2.8618209209871974,0.5597667638483965
Rhinecanthus aculeatus,28.955452754139763,1.7942365587374718,0.1926087018715424,0.3803921568627451,0.009672181300449487,5.0,42.85009342371376,0.11126538488692256,1.878763132818603,0.6077348066298343,0.8153734097309896,2.9162204309961335,0.5271157709693621
Rhinecanthus aculeatus,42.90080300496226,2.9636393295207437,0.2415487226482525,0.45098039215686275,0.02247755670786029,6.0,65.78393450869312,0.15524133677501883,2.2861702559509136,1.7592592592592593,0.7559980072194593,2.644225813205819,0.5269005847953216
Rhinecanthus aculeatus,46.254362128650456,2.973872338166557,0.21713379517297834,0.3764705882352941,0.020146900157689433,6.0,53.86103758951197,0.11772761224997925,1.5453609998580182,0.6712707182320442,0.7680321000386747,2.5788623166959206,0.5418116090307619
Rhinecanthus aculeatus,58.35690821146528,3.2493418420393816,0.3961471714374615,0.5803921568627451,0.09268972843768675,4.0,23.700312449229816,0.06480313392205032,1.7897901566023269,0.547945205479452,0.9771691742878683,1.4515101586832062,0.6380672089041096
Rhinecanthus aculeatus,13.207708413260413,1.8986746076129144,0.08580851314554584,0.17254901960784313,0.00016097875080489375,5.0,43.21524839793875,0.2664734921657008,2.28071506420324,0.6403508771929824,0.7875507006888856,2.8136953801284617,0.4899663542417688
Rhinecanthus aculeatus,60.73464847109856,3.259677392037921,0.40251892736735956,0.5647058823529412,0.07995731231785905,6.0,24.89774653616019,0.07585272749661372,2.3149750147901758,0.42424242424242425,0.9332285176342708,1.8405146597643411,0.6423895035006146
Rhinecanthus aculeatus,59.8951013595083,3.361152614229447,0.28614370858475546,0.7215686274509804,0.1631214600377596,5.0,65.54704253069684,0.09723096286972939,2.283407636442487,0.42902208201892744,0.9601179202052912,1.6474386423594178,0.7289965670810911
Rhinecanthus aculeatus,45.435886635123026,3.8814419792650035,0.2546841605665135,0.40784313725490196,0.043725043725043725,5.0,24.534589955148235,0.0656040656040656,1.8409104924567583,0.5433333333333333,0.9316348261335904,1.6565739182886388,0.6128118609406953
Rhinecanthus aculeatus,43.29846867675876,1.8729906047598397,0.23165211129526825,0.5372549019607843,0.06450217890289744,5.0,56.306714323947936,0.19204284621270085,1.974324425706206,0.5617283950617284,0.8098795443992243,2.4534036310996528,0.5028235653235653
Rhinecanthus aculeatus,71.61644464788299,3.4812731892591167,0.41847405972167556,0.9176470588235294,0.2623520329387545,6.0,56.474783290154846,0.23073211528564075,2.056153085465246,0.5454545454545454,0.8347261796021868,2.396908242743553,0.5153872053872054
Rhinecanthus aculeatus,35.41419602033941,3.283641721912529,0.14229855066071073,0.28627450980392155,0.011940126323075591,6.0,49.46088366259567,0.09702073659619877,1.7041118547243692,0.6470588235294118,0.791121900468181,2.5111017365618116,0.45745989304812834
Rhinecanthus aculeatus,14.371672042230724,1.8726182538225418,0.09098466401811268,0.18823529411764706,0.00021786492374727668,5.0,47.09038921815684,0.2872984749455338,2.1142208657742,1.1535836177474403,0.8127396523920445,2.6974214113165953,0.45801441929034475
Rhinecanthus aculeatus,51.67996778225384,3.0564142719195697,0.3726281866157469,0.5647058823529412,0.08609950904960798,4.0,22.823317456045704,0.05429764783468894,2.6566747049884984,0.39263803680981596,0.9203902739094031,2.070758764298545,0.645417944785276
Rhinecanthus aculeatus,37.14211900984465,3.466584856521145,0.22893515661372224,0.38823529411764707,0.03000184060371802,4.0,30.770756240455224,0.05871525860482238,2.757945379558424,0.43492063492063493,0.8653504378453485,2.3833409393700986,0.6205538176341096
Rhinecanthus aculeatus,51.11752887346939,3.95229651109289,0.3263809375011625,0.6666666666666666,0.13152153291595522,5.0,61.24509673559138,0.10880288370328212,2.8659117132821543,0.367003367003367,0.8546103681690606,2.8417075908684866,0.639591635004479
Rhinecanthus aculeatus,26.065375831035293,3.618987207277603,0.16201179409927619,0.3803921568627451,0.031972204871955026,6.0,63.062926628384886,0.11965178013741412,2.269538704452339,0.494949494949495,0.8763965026715703,2.105187788211303,0.5785634118967452
Rhinecanthus aculeatus,25.740397526276006,2.0126405043559865,0.1590846005185659,0.26666666666666666,0.014310768151525781,4.0,50.838666755090046,0.06913363732023851,1.6691688358635963,0.6483870967741936,0.7468141029044761,2.286757973185892,0.4514443909484834
Rhinecanthus aculeatus,28.214409298944382,3.231995600763219,0.15922558109731202,0.27058823529411763,0.0002026650453463039,5.0,34.0528090259519,0.11004711962304302,1.9940168911687803,1.0376344086021505,0.8935001034649254,2.1669335490487533,0.5412697086188646
Rhinecanthus aculeatus,55.6952441466097,2.2706303459644612,0.4358926100026379,0.5411764705882353,0.04756948459966848,3.0,28.305070794925687,0.07813885355229173,1.488011435275559,0.6970954356846473,0.931377713195895,1.5970267650445047,0.6332370084963446
Rhinecanthus aculeatus,85.12151123058901,3.9284422973999074,0.40728197126038906,0.9058823529411765,0.2762469643190734,6.0,66.09956851506671,0.10937791892396787,2.451677793576544,0.4351851851851852,0.8203254392405279,2.958895288235288,0.5258296121180281
Rhinecanthus aculeatus,55.24275462558059,2.9597159074965202,0.42175908411578394,0.807843137254902,0.20160989170573834,5.0,46.02971259189731,0.10252686610514086,2.18361862472931,0.445993031358885,0.9432264203306506,1.7175533075149185,0.647620862369338
Rhinecanthus aculeatus,59.84870056977953,3.018364795491586,0.42780992330861833,0.9803921568627451,0.29663382126787036,5.0,76.58069456759776,0.11892692373412314,2.055796356997226,0.6081081081081081,0.8787284943499949,2.148324493212722,0.576026026026026
Rhinecanthus aculeatus,28.805607404507974,2.5384526380344012,0.16374599769207013,0.3568627450980392,0.012287288507484518,6.0,61.94588176395309,0.09761568092057146,1.5556809798651565,1.484076433121019,0.8925931646184057,1.6965236030409052,0.5529509854842678
Rhinecanthus aculeatus,35.854959609728354,3.0671265857682815,0.21923899719209405,0.42745098039215684,0.02548215783098854,5.0,45.30390915750755,0.10337277555203578,2.2652534561450177,0.4349442379182156,0.9374861597059214,1.7421514965049207,0.6725606075048455
Rhinecanthus aculeatus,26.394131600782895,3.72735883720005,0.21360946863723593,0.3764705882352941,0.016498625114573784,5.0,39.78889827039209,0.08422446277625013,2.5841667728208106,0.5665399239543726,0.8174431890313572,2.303032215379353,0.4929440886008115
Ostracion cubicus,59.84715863042659,3.6491175579693182,0.35415825718933863,0.6980392156862745,0.16825594866767668,6.0,60.09918998538294,0.18801800196060958,1.6647316390845395,0.6501547987616099,0.847075660719397,2.2848813678039783,0.6544449358690845
Ostracion cubicus,74.5050245202144,3.152271995085691,0.7030992512592608,0.9372549019607843,0.6860917999832482,4.0,23.493097228646956,0.10677192394672921,1.693078797684226,0.738255033557047,0.9469556780330689,1.5046154892958172,0.7220103721781574
Ostracion cubicus,42.84722020394376,2.7824975657601816,0.2909280198424158,0.5725490196078431,0.07952433153805824,5.0,79.10241451221492,0.11503264858681664,1.703121303085381,0.6463414634146342,0.8056122139871156,2.5574708490723816,0.5736812586286241
Ostracion cubicus,116.61177735233545,1.2900016908592846,0.9041031305000872,0.996078431372549,0.8943511287043971,3.0,46.79839908132322,0.08130951107307158,1.575004720179476,0.5993150684931506,0.9587391214256112,1.4224359853752158,0.7243639921722114
Ostracion cubicus,21.979187468717683,3.6498080011940828,0.17729657980344016,0.3215686274509804,0.013591722202735882,5.0,39.077739675091465,0.15351338711563195,1.9423097623751808,0.751937984496124,0.9667465890278015,1.4726655808566569,0.6766762566930392
Ostracion cubicus,32.25573856148104,3.110147033978645,0.30671258002295665,0.5647058823529412,0.07406960370146852,6.0,41.030467652477746,0.12444176222088112,2.4731659401861408,0.6059602649006622,0.7438877816488917,2.9127523675045146,0.4423605833604748
Ostracion cubicus,83.67445094432597,2.909747019675117,0.5937394459563186,0.9529411764705882,0.549595600129408,5.0,36.051750697988616,0.32193464898091234,2.809981463590375,0.4666666666666667,0.8154533417149277,2.441953239851909,0.5998524203069657
Ostracion cubicus,21.581005494264804,2.042393125658735,0.30730211491729625,0.4980392156862745,0.009462052537550454,5.0,26.296057733756694,0.11635677893204525,1.4723437432782256,0.7269372693726938,0.8393314387011452,2.1953863382983947,0.5587315264015584
Ostracion cubicus,91.93564562303041,3.7979253272858946,0.5929305492922788,0.9647058823529412,0.43045106079515066,5.0,52.007715216931594,0.298341950436798,3.1617183361634122,0.3474576271186441,0.7799963311555449,2.4972192043497237,0.6347434660787286
Ostracion cubicus,41.38194532135449,2.4132296869964267,0.5819014367909855,0.7686274509803922,0.52824093712272,5.0,28.491978861267043,0.16862988220706757,2.588440940839576,0.6058823529411764,0.7663680833492155,3.4225557494439243,0.4305896630496859
Ostracion cubicus,43.94706383497442,3.6290730525805426,0.42775555705046275,0.6431372549019608,0.1473942166312694,4.0,22.28458670249932,0.05120078418559059,1.6898524601384761,0.5741444866920152,0.9326100691929543,1.5674230621018892,0.7619419333719437
Ostracion cubicus,57.99412735798049,2.312979653328355,0.77133266152874,0.9686274509803922,0.8321678321678322,6.0,36.782373198752516,0.14633514633514633,1.147458245510884,0.8673469387755102,0.9587749027202468,1.307256721417633,0.8023409363745498
Ostracion cubicus,35.18975809973089,2.9760233031278496,0.2661697710920843,0.43137254901960786,0.0276925528947683,6.0,61.48829767600133,0.245049209068813,1.1469142565593204,0.8714285714285714,0.9156154769600148,1.9592258476283733,0.6450169138693729
Ostracion cubicus,65.34726305205258,1.7085902414327017,0.44399193558958544,0.6313725490196078,0.15336274903061906,6.0,49.328572161796394,0.10957347238935687,1.2489169887944187,0.8243243243243243,0.9567699043294957,1.289031782348454,0.8169583517944173
Ostracion cubicus,52.59675573680328,4.258358573993473,0.29174541039244895,0.6549019607843137,0.12457500859533178,6.0,68.07493433586723,0.1682010925621729,2.700929624368848,1.6645569620253164,0.8752274304578621,2.0821580025848356,0.5614501612359821
Ostracion cubicus,72.48594943814804,3.8362452165096244,0.41062517302950746,0.8117647058823529,0.19724249028712215,5.0,29.780459600551893,0.16203923055055436,1.4132068776865119,0.6883720930232559,0.8796237581906574,1.7294199859853456,0.6539126335637964
Ostracion cubicus,34.41870846376403,1.9219266311948964,0.22324136120727656,0.41568627450980394,0.008436473857034605,5.0,29.600328297109492,0.17282141955039151,2.024419653386839,0.7129629629629629,0.8002263840296358,2.6732075675907914,0.5844606782106783
Ostracion cubicus,64.77283049082192,1.6106855907239443,0.8100203797180158,0.9764705882352941,0.9604644576607193,6.0,50.602573419469934,0.09266496743132258,1.3428683311503302,0.7777777777777778,0.9653920753671377,1.2649836505535814,0.7659719474123906
Ostracion cubicus,96.95629322130242,1.2422241738249589,0.8023546491407495,0.9215686274509803,0.9337220329458045,5.0,43.54210854111746,0.07168697973376419,1.1364300053746423,0.925,0.9743771503656702,1.2442557343009872,0.7615810810810811
Ostracion cubicus,94.79803825946124,1.667156730060881,0.8372340545164995,0.996078431372549,0.8589138395023602,6.0,30.567255370768887,0.09785150218379142,1.1609443907307488,0.7794117647058824,0.9390568928249144,1.6349775651374094,0.6897737082254285
Ostracion cubicus,28.39489712637804,2.7164968447032236,0.46524865624380835,0.6901960784313725,0.25590989153610827,6.0,38.58740953085685,0.09970334662093261,1.061536491044488,0.9175257731958762,0.9195798917380146,1.3718026820180607,0.6173983551488474
Ostracion cubicus,69.78659614332047,3.276685250011905,0.5740285031263167,0.8549019607843137,0.4859609226342414,5.0,24.33668419477973,0.15371049334014017,2.663132200451187,0.7137809187279152,0.7490584386880028,2.8987259160036993,0.37052618689430783
Ostracion cubicus,59.049153906033666,1.8978256343292852,0.6095355794900119,0.7647058823529411,0.5321205007824726,6.0,51.8111493440489,0.08450704225352113,1.3893423687812545,0.7416267942583732,0.9661716644687804,1.2794295202666959,0.7802592992745794
Ostracion cubicus,38.53388768600641,2.691027754607924,0.2318351355165624,0.40784313725490196,0.004227122129555581,6.0,37.12857182451653,0.21558322860733461,2.374962444533256,0.7041666666666667,0.7247723864044445,3.2537834126267255,0.4229536489151874
Ostracion cubicus,88.64064525546813,3.521041231673806,0.5969610052392248,0.9686274509803922,0.4741333844752361,4.0,22.303152985841354,0.13793930095411613,2.662373575934562,0.7030075187969925,0.7489028671737858,3.0357888558460253,0.41168429094125686
Oxycirrhites typus,67.28414733085535,2.932299153824144,0.6330898902538082,0.9686274509803922,0.563842082851755,5.0,49.30470994782538,0.27237058215219906,1.324331438570701,0.8232323232323232,0.9366292960852785,2.303251633090966,0.7895209766375411
Oxycirrhites typus,101.72784462486061,2.164883035013313,0.43383253219053286,0.9137254901960784,0.33530289647610634,5.0,37.68973624240764,0.19617458045259342,2.4023020873292746,0.5780346820809249,0.820626229467116,3.414862119729011,0.47322976878612716
Oxycirrhites typus,72.23345714342311,2.0777053780449544,0.7380883870576095,0.9490196078431372,0.7578018575851393,6.0,33.82572606048627,0.17340557275541796,2.4740965688547707,0.4190751445086705,0.8904783191774698,2.226218261270463,0.635280047837353
Oxycirrhites typus,78.18337239194315,2.174526900543075,0.5216399473835656,0.8588235294117647,0.4480607966457023,6.0,43.07195494807186,0.2529874213836478,1.804168922792927,0.6384615384615384,0.7165083374517233,4.037620872310592,0.4534870250231696
Oxycirrhites typus,52.04173967720059,1.915008715222592,0.3881813107224872,0.7607843137254902,0.2317117117117117,6.0,25.56659002749405,0.2103783783783784,4.124482841467225,0.3042168674698795,0.6274963212108472,5.83816115215763,0.40058749850888703
Oxycirrhites typus,59.354063437301505,2.5619302739573517,0.608272722744549,0.8705882352941177,0.5950541759552076,6.0,40.560882061028835,0.2112603038000933,1.3278682194518736,0.7476190476190476,0.6852847181871006,4.6390664531992565,0.5723384895359418
Oxycirrhites typus,52.58720159003751,3.2476460575940025,0.466503681592729,0.8235294117647058,0.28810266674515805,6.0,21.141236873084114,0.21180903043503857,2.9202313254461143,0.3566666666666667,0.7781430517071338,4.279758188374048,0.5161682242990654
Oxycirrhites typus,87.50248625547535,1.6212928629512584,0.5366873811753354,0.984313725490196,0.3457683443211663,5.0,35.72374509504692,0.2405531435922174,2.9242422358776032,0.40069686411149824,0.8556188771665411,3.016209983602762,0.5504166035449174
Oxycirrhites typus,110.29110594744529,3.5012700146818894,0.5101835448377262,0.9607843137254902,0.33138701085843064,6.0,42.21992106170211,0.3191456668715427,1.885507896144707,0.5909090909090909,0.7872386630604308,11.188619729178136,0.6971328671328672
Oxycirrhites typus,86.91441590882914,4.062302561073112,0.4237978626765391,0.807843137254902,0.2302229020979021,6.0,34.74225520340541,0.34899475524475526,2.1988095874320197,0.5033783783783784,0.6121199858364106,8.502654959928062,0.41156130963177945
Oxycirrhites typus,144.14592223883156,3.1228644750652514,0.7370587293288682,0.9725490196078431,0.7792457362478982,6.0,49.355848900097754,0.2532428537112659,1.1299627582373197,0.8841463414634146,0.8974627748212654,2.2783019860254776,0.7020815811606392
Oxycirrhites typus,97.18724534029971,3.2257039572424504,0.6352256316345825,0.9607843137254902,0.5366362946089598,6.0,24.86898707113963,0.17147557580359402,2.4161850187703684,0.5381526104417671,0.8155921643170178,3.3292140811134128,0.4629413175088413
Oxycirrhites typus,81.10044946604431,1.8197718475686182,0.6214654414263155,0.996078431372549,0.5068807339449541,6.0,45.69600156765105,0.26452599388379205,2.36503845158561,0.6652360515021459,0.8439555518235509,2.8495902727735873,0.4174442752318981
Oxycirrhites typus,73.01024582617423,2.014073630975206,0.6000500561235325,0.9098039215686274,0.5398401237751418,6.0,37.78158563082839,0.2897111913357401,2.896484588635911,0.3729903536977492,0.6447165302713105,6.508264878455593,0.4225523894001552
Oxycirrhites typus,42.53127719684243,3.4400623323710513,0.6197312096846588,0.9803921568627451,0.5297580117724002,4.0,36.139920985705075,0.18606932635709614,1.7072402145954784,0.9306930693069307,0.6788447917380674,4.256631361607362,0.3911812723825574
Oxycirrhites typus,98.44644897371715,3.0788945111443735,0.49819343757495105,0.9333333333333333,0.3005392608180981,6.0,37.27894275117822,0.2962646323819545,2.272375256590076,0.6883116883116883,0.6599817684594348,5.816156475584643,0.38438291268479946
Oxycirrhites typus,45.64489790218317,3.2826059164905548,0.3168382947414948,0.7450980392156863,0.174632615209017,6.0,66.78405285800191,0.27628763018975605,2.7717363579070624,0.537117903930131,0.8693291350726128,2.6454481819442135,0.4802960911705187
Oxycirrhites typus,78.40947069993487,2.623121579855873,0.430788187155197,0.8588235294117647,0.2821721811234859,6.0,39.7491139116492,0.3593203804568734,1.4549087273128776,1.2885906040268456,0.5673129665402685,6.084855568918347,0.4157578299776286
Oxycirrhites typus,70.13893848975127,2.5777228816082953,0.4920101698030366,0.8,0.3024648498524562,5.0,23.9588355829561,0.2080367991668113,2.2055472514561947,0.4980237154150198,0.6074922126892179,10.538441121057055,0.3487201204592509
Oxycirrhites typus,73.6922253249808,3.794133553061931,0.3579413500982129,0.7529411764705882,0.1801031801031801,6.0,61.601602249926046,0.27442827442827444,1.2667634624370032,1.2518518518518518,0.7898765581507927,3.872890606797663,0.5721455182993644
Oxycirrhites typus,74.20280518335407,2.0586889137880133,0.33613165604542267,0.788235294117647,0.18896496173983085,4.0,34.191746011512656,0.24881192106322997,3.1411794358685237,1.0432432432432432,0.8655366426892671,2.774612713795672,0.3403724968491808
Oxycirrhites typus,83.99285317080285,3.0285088186276816,0.44333714244254596,0.8117647058823529,0.26882516188714156,5.0,33.358364459459736,0.3072155411655874,4.339025017384889,0.6120689655172413,0.8555361565634009,3.4814307591040823,0.3198002671199611
